step,train_loss
1,3.523390293121338
2,4.31516695022583
3,3.527578353881836
4,3.268888235092163
5,3.697486639022827
6,3.1838607788085938
7,3.1027746200561523
8,2.846464157104492
9,2.682149648666382
10,2.6619186401367188
11,3.18870210647583
12,2.827759265899658
13,2.6742618083953857
14,2.6754045486450195
15,2.406130313873291
16,2.4756460189819336
17,2.602231502532959
18,2.4611268043518066
19,2.7595925331115723
20,2.3467018604278564
21,2.6755082607269287
22,2.6252386569976807
23,2.4353525638580322
24,2.447422504425049
25,2.299077033996582
26,2.093775749206543
27,2.3297479152679443
28,2.1632466316223145
29,2.3990418910980225
30,2.126842498779297
31,2.043626308441162
32,2.1648566722869873
33,2.1894702911376953
34,2.1916730403900146
35,2.084151268005371
36,1.9808810949325562
37,2.2110378742218018
38,2.1596271991729736
39,2.3675925731658936
40,2.1475906372070312
41,2.034696340560913
42,2.001044273376465
43,2.117978572845459
44,1.972038745880127
45,2.0051941871643066
46,2.049203634262085
47,2.055001735687256
48,1.9689220190048218
49,2.1279966831207275
50,2.0685391426086426
51,2.0216827392578125
52,2.108849048614502
53,1.9661959409713745
54,2.039573907852173
55,1.9502475261688232
56,1.9001866579055786
57,1.9844962358474731
58,1.892479658126831
59,1.9793000221252441
60,1.9252663850784302
61,1.8794156312942505
62,1.810006856918335
63,1.8616949319839478
64,1.8965528011322021
65,1.8991634845733643
66,1.9982341527938843
67,1.861236810684204
68,1.8660705089569092
69,1.9077993631362915
70,2.0656023025512695
71,1.8950045108795166
72,1.7851333618164062
73,1.8105556964874268
74,1.7770566940307617
75,1.7860090732574463
76,1.7945361137390137
77,1.7542943954467773
78,2.070850133895874
79,1.884045124053955
80,1.8556256294250488
81,1.798090934753418
82,1.853758692741394
83,1.8900506496429443
84,1.8529502153396606
85,1.7539852857589722
86,1.8277209997177124
87,1.8116029500961304
88,1.8303061723709106
89,1.7815334796905518
90,1.860920786857605
91,1.9346518516540527
92,1.8731216192245483
93,1.6679885387420654
94,1.7673563957214355
95,1.8067870140075684
96,1.9381400346755981
97,1.8171744346618652
98,1.6376084089279175
99,1.6541929244995117
100,1.76143217086792
101,1.7483434677124023
102,1.7749007940292358
103,1.8828001022338867
104,1.7911204099655151
105,1.7328884601593018
106,1.8158855438232422
107,1.6686697006225586
108,1.7530268430709839
109,1.6593691110610962
110,1.6595606803894043
111,1.5558183193206787
112,1.7266044616699219
113,1.6661332845687866
114,1.7021363973617554
115,1.7036875486373901
116,1.724819540977478
117,1.727436900138855
118,1.703351378440857
119,1.7526496648788452
120,1.8044153451919556
121,1.6786596775054932
122,1.8165651559829712
123,1.7604610919952393
124,1.7130299806594849
125,1.8945711851119995
126,1.7306896448135376
127,1.6798961162567139
128,1.8138065338134766
129,1.674195408821106
130,1.8873422145843506
131,1.6136870384216309
132,1.6625664234161377
133,1.6865017414093018
134,1.6923893690109253
135,1.6820985078811646
136,1.602165937423706
137,1.656466007232666
138,1.6680266857147217
139,1.6068211793899536
140,1.7958563566207886
141,1.7450264692306519
142,1.55252206325531
143,1.759073257446289
144,1.8580834865570068
145,1.648308277130127
146,1.7988780736923218
147,1.7716312408447266
148,1.5620067119598389
149,1.764866590499878
150,1.6345938444137573
151,1.5883243083953857
152,1.6533454656600952
153,1.7061290740966797
154,1.8146042823791504
155,1.9229875802993774
156,1.7393710613250732
157,1.5696403980255127
158,1.657558798789978
159,1.6555536985397339
160,1.7808774709701538
161,1.875302791595459
162,1.5591996908187866
163,1.6961915493011475
164,1.6957513093948364
165,1.6267220973968506
166,1.531671404838562
167,1.7177503108978271
168,1.6300368309020996
169,1.5056195259094238
170,1.633697509765625
171,1.7087653875350952
172,1.7205146551132202
173,1.6477866172790527
174,1.6108293533325195
175,1.6957876682281494
176,1.692973017692566
177,1.6294701099395752
178,1.6326700448989868
179,1.6610437631607056
180,1.646263599395752
181,1.7059639692306519
182,1.5733352899551392
183,1.72444486618042
184,1.6137332916259766
185,1.602071762084961
186,1.6580066680908203
187,1.6516457796096802
188,1.5365577936172485
189,1.637194275856018
190,1.4995853900909424
191,1.623368740081787
192,1.6107264757156372
193,1.5924060344696045
194,1.5855098962783813
195,1.5212470293045044
196,1.6061241626739502
197,1.7731212377548218
198,1.4845094680786133
199,1.5926400423049927
200,1.68879234790802
