step,train_loss
1,2.45163893699646
2,2.4961137771606445
3,2.386843681335449
4,2.3057000637054443
5,2.2292237281799316
6,2.2387232780456543
7,2.2542591094970703
8,2.111114501953125
9,2.1876988410949707
10,2.132453203201294
11,2.114380359649658
12,2.0142533779144287
13,2.0385382175445557
14,2.1151580810546875
15,2.002756357192993
16,2.11456561088562
17,2.1812937259674072
18,2.005779266357422
19,2.0102317333221436
20,2.114077091217041
21,2.0627682209014893
22,2.0347158908843994
23,1.975054383277893
24,2.0266311168670654
25,1.9379841089248657
26,2.0250141620635986
27,1.9199048280715942
28,2.0361788272857666
29,2.0576815605163574
30,1.9176639318466187
31,1.9435501098632812
32,1.9710805416107178
33,1.9565279483795166
34,1.9283851385116577
35,1.9781136512756348
36,2.01623797416687
37,1.9539663791656494
38,1.8913300037384033
39,1.8858832120895386
40,1.9149889945983887
41,1.8644514083862305
42,1.9491543769836426
43,1.8157362937927246
44,1.89212965965271
45,1.8580533266067505
46,1.889813780784607
47,1.8796852827072144
48,1.8418835401535034
49,1.8886429071426392
50,1.8380917310714722
51,1.8477822542190552
52,1.8587737083435059
53,1.8934212923049927
54,1.9031386375427246
55,1.8469687700271606
56,1.9016884565353394
57,1.8665080070495605
58,1.8643875122070312
59,1.8093873262405396
60,1.8549765348434448
61,1.8061203956604004
62,1.8829069137573242
63,1.9483832120895386
64,1.7984192371368408
65,1.851604700088501
66,1.7902828454971313
67,1.78121018409729
68,1.7863394021987915
69,1.8011436462402344
70,1.7483834028244019
71,1.8837695121765137
72,1.826208233833313
73,1.797478199005127
74,1.8513107299804688
75,1.787293791770935
76,1.772137999534607
77,1.7997304201126099
78,1.805776834487915
79,1.7886438369750977
80,1.8137022256851196
81,1.8056517839431763
82,1.783600091934204
83,1.7842259407043457
84,1.8251581192016602
85,1.7918529510498047
86,1.8574411869049072
87,1.7503387928009033
88,1.750030279159546
89,1.745205044746399
90,1.775855541229248
91,1.7732220888137817
92,1.8118674755096436
93,1.8316398859024048
94,1.7390573024749756
95,1.7842360734939575
96,1.7058508396148682
97,1.77223801612854
98,1.7364048957824707
99,1.799174427986145
100,1.8075908422470093
101,1.7411949634552002
102,1.7205591201782227
103,1.7518293857574463
104,1.7479630708694458
105,1.8168227672576904
106,1.8088730573654175
107,1.7051641941070557
108,1.7386692762374878
109,1.7777749300003052
110,1.774707555770874
111,1.6936568021774292
112,1.735158085823059
113,1.7327290773391724
114,1.7325868606567383
115,1.8105683326721191
116,1.6777840852737427
117,1.8010928630828857
118,1.7304754257202148
119,1.7403732538223267
120,1.8040821552276611
121,1.712052583694458
122,1.7512993812561035
123,1.7485076189041138
124,1.7868199348449707
125,1.7143293619155884
126,1.7122584581375122
127,1.708268404006958
128,1.766373872756958
129,1.8173444271087646
130,1.7152035236358643
131,1.7170673608779907
132,1.7371175289154053
133,1.7587441205978394
134,1.7196593284606934
135,1.7407798767089844
136,1.679829716682434
137,1.6710442304611206
138,1.6734950542449951
139,1.6845623254776
140,1.6830192804336548
141,1.7412948608398438
142,1.7380013465881348
143,1.6641417741775513
144,1.784839391708374
145,1.6885795593261719
146,1.6146976947784424
147,1.627295732498169
148,1.6481432914733887
149,1.6798226833343506
150,1.662455439567566
151,1.6763081550598145
152,1.7429338693618774
153,1.6974749565124512
154,1.6832244396209717
155,1.666003704071045
156,1.70646071434021
157,1.7115322351455688
158,1.6943954229354858
159,1.7162809371948242
160,1.7550448179244995
161,1.6846599578857422
162,1.7715339660644531
163,1.648459553718567
164,1.70712149143219
165,1.720121145248413
166,1.69252347946167
167,1.7222715616226196
168,1.713333010673523
169,1.6712018251419067
170,1.6732622385025024
171,1.6722263097763062
172,1.6048152446746826
173,1.6519330739974976
174,1.7039695978164673
175,1.6592364311218262
176,1.7013649940490723
177,1.6735342741012573
178,1.6975775957107544
179,1.7113536596298218
180,1.6927533149719238
181,1.6799415349960327
182,1.6739741563796997
183,1.6629936695098877
184,1.6939712762832642
185,1.6809792518615723
186,1.70241117477417
187,1.7329941987991333
188,1.685887098312378
189,1.732470154762268
190,1.6493191719055176
191,1.672041893005371
192,1.6523773670196533
193,1.6469364166259766
194,1.6501644849777222
195,1.6559969186782837
196,1.7076689004898071
197,1.6284434795379639
198,1.650392770767212
199,1.6639071702957153
200,1.6348538398742676
