step,train_loss
1,2.694537401199341
2,2.728757381439209
3,2.719557046890259
4,2.491889476776123
5,2.5584800243377686
6,2.5173802375793457
7,2.515921115875244
8,2.4648895263671875
9,2.523630142211914
10,2.470531463623047
11,2.4420740604400635
12,2.4040889739990234
13,2.439725160598755
14,2.447070598602295
15,2.445061445236206
16,2.361821174621582
17,2.367638349533081
18,2.3599319458007812
19,2.376760482788086
20,2.4027059078216553
21,2.469932794570923
22,2.381141424179077
23,2.3681604862213135
24,2.363935708999634
25,2.4189295768737793
26,2.3760626316070557
27,2.398200273513794
28,2.384016990661621
29,2.425288200378418
30,2.3082752227783203
31,2.3327972888946533
32,2.4229023456573486
33,2.3849947452545166
34,2.304677724838257
35,2.3669826984405518
36,2.3269951343536377
37,2.293546438217163
38,2.4074034690856934
39,2.3758106231689453
40,2.3044791221618652
41,2.322659730911255
42,2.261650323867798
43,2.286212682723999
44,2.320321798324585
45,2.2807533740997314
46,2.263916492462158
47,2.330833911895752
48,2.3907878398895264
49,2.3172285556793213
50,2.3408048152923584
51,2.2271909713745117
52,2.262660026550293
53,2.2695376873016357
54,2.272355079650879
55,2.2518904209136963
56,2.284623384475708
57,2.316614866256714
58,2.2348825931549072
59,2.279496431350708
60,2.2999494075775146
61,2.2812960147857666
62,2.263143301010132
63,2.355860710144043
64,2.289189100265503
65,2.219425678253174
66,2.2409136295318604
67,2.2893717288970947
68,2.239105463027954
69,2.2494215965270996
70,2.25736141204834
71,2.2756569385528564
72,2.3026058673858643
73,2.2837166786193848
74,2.2712414264678955
75,2.2949461936950684
76,2.2737362384796143
77,2.267129421234131
78,2.2880148887634277
79,2.2703659534454346
80,2.236802577972412
81,2.2572543621063232
82,2.284374952316284
83,2.2920939922332764
84,2.2229535579681396
85,2.2342453002929688
86,2.225363254547119
87,2.2429211139678955
88,2.2316038608551025
89,2.2688982486724854
90,2.285672187805176
91,2.209930658340454
92,2.2271652221679688
93,2.2701539993286133
94,2.2125439643859863
95,2.188591957092285
96,2.1839940547943115
97,2.197751522064209
98,2.1973884105682373
99,2.215726375579834
100,2.2001047134399414
101,2.19222354888916
102,2.213881492614746
103,2.2258918285369873
104,2.168177604675293
105,2.21630597114563
106,2.2148659229278564
107,2.2591745853424072
108,2.195169687271118
109,2.2412333488464355
110,2.2211897373199463
111,2.1692895889282227
112,2.187091827392578
113,2.2058310508728027
114,2.1558563709259033
115,2.2437498569488525
116,2.201918601989746
117,2.212897300720215
118,2.166475296020508
119,2.1554973125457764
120,2.1896743774414062
121,2.1680405139923096
122,2.1949946880340576
123,2.227098226547241
124,2.1275975704193115
125,2.1353845596313477
126,2.1839826107025146
127,2.1772241592407227
128,2.1932742595672607
129,2.1634762287139893
130,2.1660656929016113
131,2.1999213695526123
132,2.194342613220215
133,2.19465708732605
134,2.1971592903137207
135,2.1683120727539062
136,2.19732403755188
137,2.1644675731658936
138,2.247321844100952
139,2.166436195373535
140,2.2049410343170166
141,2.154466152191162
142,2.1644301414489746
143,2.1591928005218506
144,2.1509315967559814
145,2.139514923095703
146,2.179633855819702
147,2.170850992202759
148,2.1525938510894775
149,2.217641830444336
150,2.1504838466644287
151,2.135784387588501
152,2.1355013847351074
153,2.156994342803955
154,2.1342151165008545
155,2.1269068717956543
156,2.104254722595215
157,2.112161874771118
158,2.1604654788970947
159,2.2023587226867676
160,2.18854022026062
161,2.169619560241699
162,2.191267728805542
163,2.174757719039917
164,2.189656972885132
165,2.099031686782837
166,2.134450674057007
167,2.1803138256073
168,2.1027493476867676
169,2.238823890686035
170,2.199254035949707
171,2.1328248977661133
172,2.120859146118164
173,2.1269357204437256
174,2.1317927837371826
175,2.1303634643554688
176,2.150137186050415
177,2.151870012283325
178,2.1273603439331055
179,2.114492177963257
180,2.111203670501709
181,2.115636110305786
182,2.159684896469116
183,2.145441770553589
184,2.198953866958618
185,2.0536861419677734
186,2.1058387756347656
187,2.170250415802002
188,2.098639726638794
189,2.134960651397705
190,2.0924839973449707
191,2.1306471824645996
192,2.126188278198242
193,2.0941598415374756
194,2.095046043395996
195,2.098935842514038
196,2.155569314956665
197,2.168220281600952
198,2.1148829460144043
199,2.17046856880188
200,2.113727569580078
