step,train_loss
1,4.646233081817627
2,4.708333492279053
3,4.363454818725586
4,4.3260369300842285
5,4.092963695526123
6,3.7986834049224854
7,3.9419913291931152
8,3.7538869380950928
9,3.689767599105835
10,3.489093542098999
11,3.42763614654541
12,3.359386920928955
13,3.024000406265259
14,3.2177650928497314
15,3.0607361793518066
16,2.869499444961548
17,2.96562123298645
18,2.699265718460083
19,2.624816656112671
20,2.648935556411743
21,2.6484506130218506
22,2.576399326324463
23,2.5355284214019775
24,2.5311412811279297
25,2.525106430053711
26,2.492370843887329
27,2.4555370807647705
28,2.491349458694458
29,2.4818851947784424
30,2.466771364212036
31,2.3412368297576904
32,2.2852392196655273
33,2.333341598510742
34,2.3823676109313965
35,2.3086161613464355
36,2.37387752532959
37,2.3172640800476074
38,2.318761110305786
39,2.234706401824951
40,2.266824245452881
41,2.2569918632507324
42,2.269467830657959
43,2.219878673553467
44,2.2995619773864746
45,2.2996978759765625
46,2.1998114585876465
47,2.189784288406372
48,2.157919406890869
49,2.2801756858825684
50,2.243058919906616
51,2.2479751110076904
52,2.2398197650909424
53,2.147961139678955
54,2.1487531661987305
55,2.0867857933044434
56,2.1620712280273438
57,2.253023624420166
58,2.1723291873931885
59,2.1559829711914062
60,2.1254022121429443
61,2.121856689453125
62,2.187619209289551
63,2.11031436920166
64,2.14546275138855
65,2.095705986022949
66,2.1379501819610596
67,2.200134038925171
68,1.9979571104049683
69,2.153235673904419
70,2.137756824493408
71,2.139819860458374
72,2.0440852642059326
73,2.112866163253784
74,2.101430892944336
75,2.0124597549438477
76,2.072248935699463
77,2.0482189655303955
78,1.9859490394592285
79,1.9797828197479248
80,2.069138765335083
81,2.0984747409820557
82,1.9812966585159302
83,2.109121561050415
84,2.063300848007202
85,2.015872001647949
86,2.002366304397583
87,2.0101799964904785
88,2.027815103530884
89,2.026614189147949
90,2.0873637199401855
91,1.989120364189148
92,2.027985095977783
93,1.9672843217849731
94,2.0348756313323975
95,2.030646800994873
96,2.074265480041504
97,1.9051566123962402
98,2.0296759605407715
99,2.0682222843170166
100,1.9520878791809082
101,2.0808768272399902
102,2.041203498840332
103,2.020634889602661
104,2.0448358058929443
105,2.0077033042907715
106,1.9568759202957153
107,1.9914138317108154
108,2.004910469055176
109,2.0049943923950195
110,2.0622377395629883
111,1.9700785875320435
112,1.9938522577285767
113,1.9962685108184814
114,1.9196642637252808
115,2.016328811645508
116,1.943434238433838
117,2.0141372680664062
118,2.0470097064971924
119,2.0682060718536377
120,1.9528664350509644
121,1.9881271123886108
122,1.9628772735595703
123,1.9521485567092896
124,1.9329549074172974
125,1.9670109748840332
126,1.9502071142196655
127,1.9864102602005005
128,2.032799005508423
129,1.984044075012207
130,2.0093915462493896
131,1.972461223602295
132,2.005650758743286
133,1.9554420709609985
134,1.8755443096160889
135,1.8718366622924805
136,1.9804182052612305
137,1.9448251724243164
138,1.9986839294433594
139,1.918976068496704
140,1.8969342708587646
141,1.9117263555526733
142,1.8993396759033203
143,1.9096789360046387
144,1.927980899810791
145,1.9958913326263428
146,1.91388738155365
147,1.976356029510498
148,1.9030699729919434
149,1.8694775104522705
150,1.8649609088897705
151,1.9489600658416748
152,1.9398077726364136
153,1.96336030960083
154,1.8884918689727783
155,1.904842495918274
156,1.8902461528778076
157,1.8464325666427612
158,1.9039119482040405
159,1.9342186450958252
160,1.8386286497116089
161,1.9056673049926758
162,1.9038928747177124
163,1.8334074020385742
164,1.8744072914123535
165,1.9054068326950073
166,1.8923708200454712
167,1.835331678390503
168,1.83578360080719
169,1.9332787990570068
170,1.9446263313293457
171,1.9134514331817627
172,1.8577395677566528
173,1.8929517269134521
174,1.8145503997802734
175,1.8571386337280273
176,1.9146440029144287
177,1.7828524112701416
178,1.9395819902420044
179,1.9638240337371826
180,1.8963996171951294
181,1.9446221590042114
182,1.8257646560668945
183,1.878005027770996
184,1.852569341659546
185,1.9463614225387573
186,1.9532861709594727
187,1.858571171760559
188,1.8948880434036255
189,1.8770265579223633
190,1.8755284547805786
191,1.8258850574493408
192,1.7778222560882568
193,1.848192572593689
194,1.9254440069198608
195,1.8502202033996582
196,1.8366023302078247
197,1.8322136402130127
198,1.9374363422393799
199,1.8843133449554443
200,1.9400943517684937
