step,train_loss
1,2.377497673034668
2,2.3868064880371094
3,2.2617475986480713
4,2.1531310081481934
5,2.236344575881958
6,2.200845241546631
7,2.1654579639434814
8,1.935072898864746
9,2.1465582847595215
10,2.0898282527923584
11,2.0038368701934814
12,2.1359305381774902
13,2.0063912868499756
14,1.997065544128418
15,2.0343241691589355
16,1.9562562704086304
17,1.9382508993148804
18,1.9177166223526
19,1.9570327997207642
20,1.9571069478988647
21,1.9053386449813843
22,1.9003881216049194
23,1.845672845840454
24,1.892688274383545
25,1.8729513883590698
26,2.039907455444336
27,2.0074799060821533
28,1.9215443134307861
29,1.9235022068023682
30,2.0093443393707275
31,1.9681123495101929
32,1.882624864578247
33,1.8223206996917725
34,1.7871315479278564
35,1.7744362354278564
36,1.890392780303955
37,1.7845239639282227
38,1.9677273035049438
39,1.8570845127105713
40,1.8587567806243896
41,1.8753447532653809
42,1.7866950035095215
43,1.7414249181747437
44,1.7816247940063477
45,1.794114112854004
46,1.7871686220169067
47,1.881689190864563
48,1.8966091871261597
49,1.898433804512024
50,1.771301031112671
51,1.7925392389297485
52,1.8491542339324951
53,1.7098828554153442
54,1.6959573030471802
55,1.7695112228393555
56,1.7816615104675293
57,1.8274768590927124
58,1.7826919555664062
59,1.7739427089691162
60,1.7791939973831177
61,1.779011845588684
62,1.920452356338501
63,1.7554594278335571
64,1.7479761838912964
65,1.6767183542251587
66,1.6989195346832275
67,1.8334439992904663
68,1.7592206001281738
69,1.705998420715332
70,1.8846778869628906
71,1.7878572940826416
72,1.6523138284683228
73,1.5697191953659058
74,1.8116533756256104
75,1.7548446655273438
76,1.7670807838439941
77,1.7383430004119873
78,1.9143224954605103
79,1.7042592763900757
80,1.9610064029693604
81,1.73110032081604
82,1.6636297702789307
83,1.6644575595855713
84,1.734465479850769
85,1.7245529890060425
86,1.7329624891281128
87,1.5728001594543457
88,1.6545747518539429
89,1.63398015499115
90,1.7178512811660767
91,1.706578016281128
92,1.6062517166137695
93,1.7181298732757568
94,1.955819845199585
95,1.6940838098526
96,1.6132943630218506
97,1.7920758724212646
98,1.6393826007843018
99,1.6970044374465942
100,1.627319574356079
101,1.7109262943267822
102,1.6043272018432617
103,1.6855945587158203
104,1.6787683963775635
105,1.7676337957382202
106,1.7126424312591553
107,1.5941781997680664
108,1.821367859840393
109,1.6627274751663208
110,1.7406342029571533
111,1.853509783744812
112,1.6717455387115479
113,1.6480120420455933
114,1.6258442401885986
115,1.756349802017212
116,1.72140371799469
117,1.712607979774475
118,1.7059829235076904
119,1.7232251167297363
120,1.8014349937438965
121,1.6713470220565796
122,1.720278024673462
123,1.7425249814987183
124,1.779868245124817
125,1.6584992408752441
126,1.672445297241211
127,1.6464779376983643
128,1.6400419473648071
129,1.729217767715454
130,1.617144227027893
131,1.7360444068908691
132,1.7633758783340454
133,1.587705373764038
134,1.6615785360336304
135,1.745153546333313
136,1.6018468141555786
137,1.6859952211380005
138,1.6295415163040161
139,1.6659542322158813
140,1.6704291105270386
141,1.6999348402023315
142,1.5298470258712769
143,1.7339234352111816
144,1.6790515184402466
145,1.7072370052337646
146,1.619022011756897
147,1.6402745246887207
148,1.6543974876403809
149,1.7192350625991821
150,1.7417449951171875
151,1.7277287244796753
152,1.5860589742660522
153,1.637690782546997
154,1.6974334716796875
155,1.661676287651062
156,1.716415524482727
157,1.594858169555664
158,1.6243592500686646
159,1.668441891670227
160,1.591270089149475
161,1.714179515838623
162,1.6057233810424805
163,1.650939702987671
164,1.5905749797821045
165,1.6755541563034058
166,1.6605427265167236
167,1.5156461000442505
168,1.7027543783187866
169,1.6278142929077148
170,1.6878011226654053
171,1.6292312145233154
172,1.6437532901763916
173,1.713334321975708
174,1.6429157257080078
175,1.6207389831542969
176,1.7744083404541016
177,1.5404020547866821
178,1.6130918264389038
179,1.592687726020813
180,1.7029023170471191
181,1.6844522953033447
182,1.6554023027420044
183,1.6599140167236328
184,1.682762861251831
185,1.6341406106948853
186,1.6378402709960938
187,1.8003408908843994
188,1.6031361818313599
189,1.6066683530807495
190,1.6274250745773315
191,1.6244937181472778
192,1.6557008028030396
193,1.652995228767395
194,1.6541202068328857
195,1.6161117553710938
196,1.6271592378616333
197,1.7248001098632812
198,1.6077125072479248
199,1.6746747493743896
200,1.607202172279358
