step,train_loss
1,2.7800421714782715
2,2.6019155979156494
3,2.3125367164611816
4,2.3323283195495605
5,2.1196160316467285
6,2.3782503604888916
7,2.2903897762298584
8,2.593583583831787
9,2.4351131916046143
10,2.1415460109710693
11,2.093881845474243
12,2.1664235591888428
13,2.0889432430267334
14,2.2196452617645264
15,1.9504579305648804
16,2.0405378341674805
17,1.9545665979385376
18,2.2882375717163086
19,2.1040663719177246
20,2.148649215698242
21,2.213085412979126
22,2.0634703636169434
23,2.0960421562194824
24,2.033278465270996
25,2.099651575088501
26,1.9105141162872314
27,2.0157926082611084
28,1.9161651134490967
29,1.8458168506622314
30,2.0451014041900635
31,1.9057793617248535
32,1.9234832525253296
33,1.9581999778747559
34,1.8386276960372925
35,1.8729355335235596
36,1.8104767799377441
37,1.9670881032943726
38,1.7556369304656982
39,2.008769989013672
40,2.161329984664917
41,2.081061363220215
42,1.7948209047317505
43,1.9657634496688843
44,1.8015923500061035
45,1.9839625358581543
46,1.8385740518569946
47,2.0091116428375244
48,1.950716495513916
49,1.9235259294509888
50,1.8881696462631226
51,1.9271788597106934
52,1.7444038391113281
53,2.043687582015991
54,1.8243203163146973
55,1.8958593606948853
56,1.9446802139282227
57,1.7987569570541382
58,1.9303643703460693
59,1.8527305126190186
60,1.8678146600723267
61,1.7880929708480835
62,1.7466785907745361
63,2.0433664321899414
64,1.78907310962677
65,1.6572721004486084
66,1.7169913053512573
67,2.0053796768188477
68,1.7893143892288208
69,1.7472678422927856
70,2.030721664428711
71,1.9389495849609375
72,1.819286584854126
73,1.950077772140503
74,1.7653666734695435
75,1.8542789220809937
76,1.8460078239440918
77,1.8829071521759033
78,1.9082399606704712
79,1.7892401218414307
80,1.6480276584625244
81,1.6731013059616089
82,1.8267163038253784
83,1.8610563278198242
84,1.9432443380355835
85,1.8343614339828491
86,1.8856111764907837
87,1.8219988346099854
88,1.6626147031784058
89,1.83846116065979
90,1.712491750717163
91,1.7412647008895874
92,1.6936131715774536
93,1.8213704824447632
94,1.7771307229995728
95,1.771330714225769
96,1.824554204940796
97,1.74582839012146
98,1.7129710912704468
99,1.9158978462219238
100,1.6531180143356323
101,1.7213228940963745
102,1.9345852136611938
103,1.7388579845428467
104,1.7508504390716553
105,1.7994509935379028
106,1.6344215869903564
107,1.6554739475250244
108,1.8028203248977661
109,1.7929219007492065
110,1.6278835535049438
111,2.074491024017334
112,1.8777813911437988
113,1.8190279006958008
114,1.749302864074707
115,1.7978112697601318
116,1.8160991668701172
117,1.7419087886810303
118,1.624212384223938
119,1.702308177947998
120,1.6200752258300781
121,1.7761955261230469
122,1.680291771888733
123,1.8360726833343506
124,1.552214503288269
125,1.7425717115402222
126,1.8475086688995361
127,1.532018780708313
128,1.8348373174667358
129,1.8387620449066162
130,1.8050918579101562
131,1.769561529159546
132,1.7101960182189941
133,1.7807856798171997
134,1.5859651565551758
135,1.5420928001403809
136,1.6995095014572144
137,1.8229825496673584
138,1.6449447870254517
139,1.743226170539856
140,1.6134958267211914
141,1.6820296049118042
142,1.7114307880401611
143,1.7879512310028076
144,1.6984227895736694
145,1.678356409072876
146,1.7353992462158203
147,1.6248178482055664
148,1.6128662824630737
149,1.7610409259796143
150,1.786005973815918
151,1.905970573425293
152,1.717061161994934
153,1.7165136337280273
154,1.694348931312561
155,1.8428068161010742
156,1.6256746053695679
157,1.6983685493469238
158,1.776447057723999
159,1.7180966138839722
160,1.6631964445114136
161,1.7384132146835327
162,1.896687388420105
163,1.7601869106292725
164,1.7783626317977905
165,1.6736016273498535
166,1.5740958452224731
167,1.7321277856826782
168,1.6049286127090454
169,1.7270188331604004
170,1.812357783317566
171,1.721619725227356
172,1.7744213342666626
173,1.5601133108139038
174,1.7188363075256348
175,1.7151780128479004
176,1.6662280559539795
177,1.8387596607208252
178,1.670632243156433
179,1.5905760526657104
180,1.7263799905776978
181,1.720872402191162
182,1.9156620502471924
183,1.8337904214859009
184,1.7077311277389526
185,1.6288427114486694
186,1.8073351383209229
187,1.628732442855835
188,1.6540018320083618
189,1.6283636093139648
190,1.7546688318252563
191,1.6385385990142822
192,1.7463997602462769
193,1.7558629512786865
194,1.659847617149353
195,1.5799248218536377
196,1.6373543739318848
197,1.6720926761627197
198,1.6949036121368408
199,1.5560656785964966
200,1.542519211769104
