step,train_loss
1,2.5474534034729004
2,2.4596550464630127
3,2.319430351257324
4,2.3059847354888916
5,2.237130641937256
6,2.2896828651428223
7,2.19446063041687
8,2.195462226867676
9,2.1696321964263916
10,2.115307331085205
11,2.1875698566436768
12,1.9686152935028076
13,2.1554131507873535
14,2.0615053176879883
15,2.1183085441589355
16,2.071133613586426
17,2.0482242107391357
18,2.038524627685547
19,2.087085008621216
20,2.090547561645508
21,2.0005080699920654
22,2.0259571075439453
23,2.0641236305236816
24,1.9817217588424683
25,2.018050193786621
26,1.9611932039260864
27,2.0223710536956787
28,2.005972385406494
29,1.9423550367355347
30,2.023242712020874
31,1.9621894359588623
32,1.953744888305664
33,1.9209669828414917
34,1.9526417255401611
35,1.9431806802749634
36,1.948280692100525
37,1.9359583854675293
38,1.8786499500274658
39,1.834358811378479
40,1.9322882890701294
41,1.970838189125061
42,1.890844702720642
43,1.8962899446487427
44,1.7956935167312622
45,1.8851279020309448
46,1.8924970626831055
47,1.8953334093093872
48,1.9042935371398926
49,1.9173846244812012
50,1.8924791812896729
51,1.8867111206054688
52,1.859677791595459
53,1.8708510398864746
54,1.8539923429489136
55,1.810807466506958
56,1.8950718641281128
57,1.8752516508102417
58,1.9038357734680176
59,1.859551191329956
60,1.7943390607833862
61,1.9166160821914673
62,1.8555471897125244
63,1.8624850511550903
64,1.8680551052093506
65,1.87086820602417
66,1.868861198425293
67,1.7885551452636719
68,1.767208218574524
69,1.7999459505081177
70,1.825505018234253
71,1.869083285331726
72,1.781561255455017
73,1.8850903511047363
74,1.7877569198608398
75,1.8841887712478638
76,1.865728735923767
77,1.7395108938217163
78,1.825541377067566
79,1.8138455152511597
80,1.791347861289978
81,1.822760820388794
82,1.8135071992874146
83,1.8598425388336182
84,1.8350900411605835
85,1.7347623109817505
86,1.758528232574463
87,1.8145363330841064
88,1.7942838668823242
89,1.7938687801361084
90,1.7826372385025024
91,1.8276236057281494
92,1.8062372207641602
93,1.7723239660263062
94,1.7980787754058838
95,1.766237735748291
96,1.7103787660598755
97,1.7110693454742432
98,1.7774839401245117
99,1.7093855142593384
100,1.783008098602295
101,1.7510838508605957
102,1.7380627393722534
103,1.7455458641052246
104,1.7968171834945679
105,1.7378449440002441
106,1.7316977977752686
107,1.7191152572631836
108,1.6742249727249146
109,1.754440426826477
110,1.7252250909805298
111,1.7774813175201416
112,1.7624824047088623
113,1.7538936138153076
114,1.7902995347976685
115,1.7350651025772095
116,1.7437273263931274
117,1.725066065788269
118,1.7212015390396118
119,1.7585505247116089
120,1.766743540763855
121,1.7256618738174438
122,1.7947368621826172
123,1.7297604084014893
124,1.7099230289459229
125,1.6712497472763062
126,1.7393591403961182
127,1.7644678354263306
128,1.6695501804351807
129,1.7126835584640503
130,1.658423900604248
131,1.752859115600586
132,1.7014729976654053
133,1.7154461145401
134,1.7812691926956177
135,1.7462881803512573
136,1.7410659790039062
137,1.813630223274231
138,1.7164511680603027
139,1.7880045175552368
140,1.6771113872528076
141,1.7587538957595825
142,1.686464548110962
143,1.7188537120819092
144,1.7355788946151733
145,1.7780816555023193
146,1.7375646829605103
147,1.6484637260437012
148,1.6835190057754517
149,1.7581881284713745
150,1.6805847883224487
151,1.6102187633514404
152,1.6968334913253784
153,1.7648380994796753
154,1.6927919387817383
155,1.732216238975525
156,1.713226318359375
157,1.7038342952728271
158,1.7067551612854004
159,1.6869102716445923
160,1.7427394390106201
161,1.6993870735168457
162,1.7222024202346802
163,1.6763757467269897
164,1.7522411346435547
165,1.6772081851959229
166,1.6811704635620117
167,1.7663888931274414
168,1.7267117500305176
169,1.683071255683899
170,1.661739706993103
171,1.6748039722442627
172,1.6870934963226318
173,1.7191776037216187
174,1.687851071357727
175,1.700473666191101
176,1.7111115455627441
177,1.6668825149536133
178,1.7402863502502441
179,1.6767170429229736
180,1.7194408178329468
181,1.5917482376098633
182,1.7104188203811646
183,1.6321464776992798
184,1.6954083442687988
185,1.6798577308654785
186,1.721061110496521
187,1.6582016944885254
188,1.6660822629928589
189,1.6023588180541992
190,1.6744643449783325
191,1.6453018188476562
192,1.697005271911621
193,1.6755964756011963
194,1.7643277645111084
195,1.7075645923614502
196,1.6555055379867554
197,1.6038211584091187
198,1.6900404691696167
199,1.718780279159546
200,1.6301941871643066
